row_id,itemid,label,abbreviation,linksto
3207,225161,nacl 3% (hypertonic saline),nacl 3% (hypertonic saline),inputevents
3208,228140,dextrose 20%,dextrose 20%,inputevents
3209,225825,d5ns,d5ns,inputevents
3210,225943,solution,solution,inputevents
3211,226402,gu irrigant - sterile water,gu irrigant - sterile water,inputevents
3212,226363,cath lab intake,cath lab intake,inputevents
3213,226453,gt flush,gt flush,inputevents
3214,225827,d5lr,d5lr,inputevents
3215,226375,pacu crystalloid intake,pacu crystalloid intake,inputevents
3216,227533,sodium bicarbonate 8.4% (amp),sodium bicarbonate 8.4% (amp),inputevents
3217,226452,po intake,po intake,inputevents
3218,225830,multivitamins,multivitamins,inputevents
3219,225162,prismasate k2,prismasate k2,inputevents
3220,226364,or crystalloid intake,or crystalloid intake,inputevents
3221,225159,nacl 0.45%,nacl 0.45%,inputevents
3222,225944,sterile water,sterile water,inputevents
3223,225823,d5 1/2ns,d5 1/2ns,inputevents
3224,226362,zgastric/tf residual intake,zgastric/tf residual intake,inputevents
3225,226401,gu irrigant - normal saline,gu irrigant - normal saline,inputevents
3226,220949,dextrose 5%,dextrose 5%,inputevents
3227,226361,pre-admission/non-icu intake,pre-admission/non-icu intake,inputevents
3228,226377,pacu po intake,pacu po intake,inputevents
3229,228141,dextrose 30%,dextrose 30%,inputevents
3230,225799,gastric meds,gastric meds,inputevents
3231,226046,replete (3/4),replete (3/4),inputevents
3232,227978,boost glucose control (3/4),boost glucose control (3/4),inputevents
3233,228135,isosource 1.5 (full),isosource 1.5 (full),inputevents
3234,225935,replete (full),replete (full),inputevents
3235,226030,nutren renal (3/4),nutren renal (3/4),inputevents
3236,226876,ensure (1/2),ensure (1/2),inputevents
3237,227372,peptamen vhp (2/3),peptamen vhp (2/3),inputevents
3238,228131,isosource 1.5 (1/2),isosource 1.5 (1/2),inputevents
3239,228134,isosource 1.5 (3/4),isosource 1.5 (3/4),inputevents
3240,229013,glucerna 1.2 (full),glucerna 1.2 (full),inputevents
3241,226036,peptamen 1.5 (1/4),peptamen 1.5 (1/4),inputevents
3242,226877,ensure plus (full),ensure plus (full),inputevents
3243,228352,enlive (1/2),enlive (1/2),inputevents
3244,228367,two cal hn (full),two cal hn (full),inputevents
3245,226875,ensure (3/4),ensure (3/4),inputevents
3246,226023,impact (1/2),impact (1/2),inputevents
3247,226038,peptamen 1.5 (3/4),peptamen 1.5 (3/4),inputevents
3248,227696,fibersource hn (3/4),fibersource hn (3/4),inputevents
3249,227972,novasource renal (1/4),novasource renal (1/4),inputevents
3250,228354,enlive (3/4),enlive (3/4),inputevents
3251,228363,pulmocare (full),pulmocare (full),inputevents
3252,229014,promote with fiber (full),promote with fiber (full),inputevents
3253,226050,replete with fiber (3/4),replete with fiber (3/4),inputevents
3254,227370,peptamen vhp (full),peptamen vhp (full),inputevents
3255,227976,boost glucose control (1/4),boost glucose control (1/4),inputevents
3256,229012,vital 1.5 (full),vital 1.5 (full),inputevents
3257,226881,nutren pulmonary (3/4),nutren pulmonary (3/4),inputevents
3258,227699,fibersource hn (1/4),fibersource hn (1/4),inputevents
3259,228133,isosource 1.5 (2/3),isosource 1.5 (2/3),inputevents
3260,228350,nepro (3/4),nepro (3/4),inputevents
3261,229009,promote (full),promote (full),inputevents
3262,229294,ensure clear (full),ensure clear (full),inputevents
3263,228359,glucerna (full),glucerna (full),inputevents
3264,229011,jevity 1.5 (full),jevity 1.5 (full),inputevents
3265,229296,vital high protein (full),vital high protein (full),inputevents
3266,226025,impact with fiber (2/3),impact with fiber (2/3),inputevents
3267,226049,replete with fiber (2/3),replete with fiber (2/3),inputevents
3268,227973,novasource renal (1/2),novasource renal (1/2),inputevents
3269,226031,nutren renal (1/2),nutren renal (1/2),inputevents
3270,226056,vivonex (1/4),vivonex (1/4),inputevents
3271,229295,glucerna 1.5 (full),glucerna 1.5 (full),inputevents
3272,221036,nutren renal (full),nutren renal (full),inputevents
3273,227092,ensure plus (1/4),ensure plus (1/4),inputevents
3274,228366,two cal hn (3/4),two cal hn (3/4),inputevents
3275,226047,replete (1/2),replete (1/2),inputevents
3276,225928,impact with fiber (full),impact with fiber (full),inputevents
3277,226039,peptamen 1.5 (1/2),peptamen 1.5 (1/2),inputevents
3278,228357,glucerna (1/4),glucerna (1/4),inputevents
3279,226878,ensure plus (3/4),ensure plus (3/4),inputevents
3280,228349,nepro (1/4),nepro (1/4),inputevents
3281,226045,replete (2/3),replete (2/3),inputevents
3282,228365,two cal hn (1/4),two cal hn (1/4),inputevents
3283,227975,novasource renal (full),novasource renal (full),inputevents
3284,227374,peptamen vhp (1/2),peptamen vhp (1/2),inputevents
3285,228360,pulmocare (1/2),pulmocare (1/2),inputevents
3286,225931,nutren 2.0 (full),nutren 2.0 (full),inputevents
3287,226051,replete with fiber (1/2),replete with fiber (1/2),inputevents
3288,226058,vivonex (3/4),vivonex (3/4),inputevents
3289,228356,glucerna (1/2),glucerna (1/2),inputevents
3290,225929,probalance (full),probalance (full),inputevents
3291,227091,ensure (1/4),ensure (1/4),inputevents
3292,226016,nutren 2.0 (1/4),nutren 2.0 (1/4),inputevents
3293,226041,probalance (2/3),probalance (2/3),inputevents
3294,226057,vivonex (2/3),vivonex (2/3),inputevents
3295,227979,boost glucose control (full),boost glucose control (full),inputevents
3296,226040,probalance (1/4),probalance (1/4),inputevents
3297,226882,nutren pulmonary (1/2),nutren pulmonary (1/2),inputevents
3298,227695,fibersource hn (full),fibersource hn (full),inputevents
3299,228132,isosource 1.5 (1/4),isosource 1.5 (1/4),inputevents
3300,226018,nutren 2.0 (3/4),nutren 2.0 (3/4),inputevents
3301,227977,boost glucose control (1/2),boost glucose control (1/2),inputevents
3302,228364,two cal hn (1/2),two cal hn (1/2),inputevents
3303,226017,nutren 2.0 (2/3),nutren 2.0 (2/3),inputevents
3304,226028,nutren renal (1/4),nutren renal (1/4),inputevents
3305,228353,enlive (1/4),enlive (1/4),inputevents
3306,226042,probalance (3/4),probalance (3/4),inputevents
3307,226048,replete with fiber (1/4),replete with fiber (1/4),inputevents
3308,226880,nutren pulmonary (full),nutren pulmonary (full),inputevents
3309,227373,peptamen vhp (1/4),peptamen vhp (1/4),inputevents
3310,227974,novasource renal (3/4),novasource renal (3/4),inputevents
3311,226022,impact (3/4),impact (3/4),inputevents
3312,228348,nepro (1/2),nepro (1/2),inputevents
3313,226020,impact (1/4),impact (1/4),inputevents
3314,227697,fibersource hn (2/3),fibersource hn (2/3),inputevents
3315,227698,fibersource hn (1/2),fibersource hn (1/2),inputevents
3316,225934,vivonex (full),vivonex (full),inputevents
3317,226029,nutren renal (2/3),nutren renal (2/3),inputevents
3318,228355,enlive (full),enlive (full),inputevents
3319,228362,pulmocare (3/4),pulmocare (3/4),inputevents
3320,225936,replete with fiber (full),replete with fiber (full),inputevents
3321,228358,glucerna (3/4),glucerna (3/4),inputevents
3322,226027,impact with fiber (1/2),impact with fiber (1/2),inputevents
3323,226879,ensure plus (1/2),ensure plus (1/2),inputevents
3324,228361,pulmocare (1/4),pulmocare (1/4),inputevents
3325,226043,probalance (1/2),probalance (1/2),inputevents
3326,225937,ensure (full),ensure (full),inputevents
3327,225970,beneprotein,beneprotein,inputevents
3328,226037,peptamen 1.5 (2/3),peptamen 1.5 (2/3),inputevents
3329,226044,replete (1/4),replete (1/4),inputevents
3330,226024,impact with fiber (1/4),impact with fiber (1/4),inputevents
3331,226026,impact with fiber (3/4),impact with fiber (3/4),inputevents
3332,227371,peptamen vhp (3/4),peptamen vhp (3/4),inputevents
3333,226059,vivonex (1/2),vivonex (1/2),inputevents
3334,229010,jevity 1.2 (full),jevity 1.2 (full),inputevents
3335,225930,peptamen 1.5 (full),peptamen 1.5 (full),inputevents
3336,228383,peptamen bariatric (full),peptamen bariatric (full),inputevents
3337,226021,impact (2/3),impact (2/3),inputevents
3338,226019,nutren 2.0 (1/2),nutren 2.0 (1/2),inputevents
3339,227518,nutren 2.0 (3/4),nutren 2.0 (3/4),inputevents
3340,229297,osmolite 1.5 (full),osmolite 1.5 (full),inputevents
3341,221207,impact (full),impact (full),inputevents
3342,228351,nepro (full),nepro (full),inputevents
3343,222190,ranitidine,ranitidine,inputevents
3344,225947,dextrose pn,dextrose pn,inputevents
3345,227090,lipids 10%,lipids 10%,inputevents
3346,225920,peripheral parenteral nutrition,peripheral parenteral nutrition,inputevents
3347,225801,lipids 20%,lipids 20%,inputevents
3348,225916,tpn w/ lipids,tpn w/ lipids,inputevents
3349,225969,lipids (additive),lipids (additive),inputevents
3350,225917,tpn without lipids,tpn without lipids,inputevents
3351,225948,amino acids,amino acids,inputevents
3352,226376,pacu colloid intake,pacu colloid intake,inputevents
3353,221733,factor viii,factor viii,inputevents
3354,226365,or colloid intake,or colloid intake,inputevents
3355,226370,or autologous blood intake,or autologous blood intake,inputevents
3356,225174,hetastarch (hespan) 6%,hetastarch (hespan) 6%,inputevents
3357,226368,or packed rbc intake,or packed rbc intake,inputevents
3358,229067,granulocytes,granulocytes,inputevents
3359,225796,dextran 70,dextran 70,inputevents
3360,227532,plasma pheresis,plasma pheresis,inputevents
3361,227071,pacu platelet intake,pacu platelet intake,inputevents
3362,227530,iv immune globulin (ivig),ivig,inputevents
3363,220862,albumin 25%,albumin 25%,inputevents
3364,225915,profilnine,profilnine,inputevents
3365,226371,or cryoprecipitate intake,or cryoprecipitate intake,inputevents
3366,225168,packed red blood cells,prbc's,inputevents
3367,225171,cryoprecipitate,cryoprecipitate,inputevents
3368,226367,or ffp intake,or ffp intake,inputevents
3369,226372,or cell saver intake,or cell saver intake,inputevents
3370,227070,pacu packed rbc intake,pacu packed rbc intake,inputevents
3371,226369,or platelet intake,or platelet intake,inputevents
3372,220970,fresh frozen plasma,ffp,inputevents
3373,227072,pacu ffp intake,pacu ffp intake,inputevents
3374,225170,platelets,platelets,inputevents
3375,225173,cell saver,cell saver,inputevents
3376,225914,factor viia,factor viia,inputevents
3377,225795,dextran 40,dextran 40,inputevents
3378,220864,albumin 5%,albumin 5%,inputevents
3379,225918,aminosyn 3.5%,aminosyn 3.5%,inputevents
3380,225996,mighty shake (no sugar added),mighty shake (no sugar added),inputevents
3381,225922,nephramine,nephramine,inputevents
3382,225926,sodium acetate,sodium acetate,inputevents
3383,225924,hydrochloric acid,hydrochloric acid,inputevents
3384,229583,beneprotein.,beneprotein.,inputevents
3385,225993,optisource,optisource,inputevents
3386,225919,d5 aminosyn 3.5%,d5 aminosyn 3.5%,inputevents
3387,226000,chocolate scandi shake (mixed),chocolate scandi shake (mixed),inputevents
3388,225995,mighty shake (chocolate),mighty shake (chocolate),inputevents
3389,225925,potassium phosphate,potassium phosphate,inputevents
3390,225991,resource fruit beverage,resource fruit beverage,inputevents
3391,229574,fiber supplement (i.e. banana flakes),fiber supplement,inputevents
3392,225994,mighty shake (vanilla/strawberry),mighty shake (vanilla/strawberry),inputevents
3393,222139,potassium acetate,potassium acetate,inputevents
3394,226002,vanilla lactose free scandi shake (mixed),vanilla lactose free scandi shake (mixed),inputevents
3395,225921,hepatamine,hepatamine,inputevents
3396,225999,vanilla scandi shake (mixed),vanilla scandi shake (mixed),inputevents
3397,225923,folate,folate,inputevents
3398,220959,"saline 0,3%","saline 0,3%",inputevents
3399,220968,dextrose 10% / ringers lactate,dextrose 10% / ringers lactate,inputevents
3400,220967,dextrose 5% / ringers lactate,dextrose 5% / ringers lactate,inputevents
3401,221018,nutrison standard,nutrison standard,inputevents
3402,221201,fibrini energy,fibrini energy,inputevents
3403,220965,"dextrose 5% / saline 0,45%","dextrose 5% / saline 0,45%",inputevents
3404,221005,vamin 14 electrolyte free,vamin 14-,inputevents
3405,221013,whole blood,whole blood,inputevents
3406,221022,nutrison energy multi fibre,nutrison energy multi fibre,inputevents
3407,221037,jevity 1.2,jevity 1.2,inputevents
3408,221199,fresubin energy fibre,fresubin energy fibre,inputevents
3409,220973,gelofusine,gelofusine,inputevents
3410,220953,ringers,ringers,inputevents
3411,220964,"dextrose 5% / saline 0,9%","dextrose 5% / saline 0,9%",inputevents
3412,220975,"pentastarch 6% (haes, hemohes)",pentastarch 6%,inputevents
3413,221029,osmolite,osmolite,inputevents
3414,220979,"hetastarch 6% (saline 0,9%)","hetastarch 6% (saline 0,9%)",inputevents
3415,221020,nutrison concentrated,nutrison concentrated,inputevents
3416,221002,dextran 70 / dextrose 5% (gentran - macrodex - rescueflow),dextran 70 / dextrose 5%,inputevents
3417,220992,mannitol 25%,mannitol 25%,inputevents
3418,221003,"dextran 70 / saline 0,9% (gentran - macrodex - rescueflow)","dextran 70 / saline 0,9%",inputevents
3419,221209,peptisorb,peptisorb,inputevents
3420,220960,"saline 0,45%","saline 0,45%",inputevents
